"","user_id","order_date","order_item","point","comment"
"2199","ny**님","2020년 5월 13일","궁중식 순살찜닭/1(사이드 선택(계란말이),음료 선택(스프라이트),옵션 추가(밥추가))","4","빠른배송 감사합니다"
"2200","ma**님","2020년 5월 13일","명란마요 가라아게L/1","1","문앞에 놔두고 갈거면 전화를 하던지 해야지 참 배달 성의없네요"
"2201","de**님","2020년 5월 13일","이북식 평양랭면/1","5","평양냉면 적당히 간도 있으면서 맛있습니다 고명도 많고 괜찮은데 면이 좀 붙어서 잘 저어줘야 하네요 잘 먹었습니다"
"2202","jm**님","2020년 5월 13일","대패삼겹덮밥/1","5","너무 맛있었어요 1인메뉴도 배달해주셔서 잘먹었습니다."
"2203","ig**님","2020년 5월 13일","궁중식 순살찜닭/1(음료 선택(스프라이트))","4","왕갈비 통닭 먹으려다가 후기에 찜닭이 강력하길래 주문했는데 저도 모르게 기대를 했던 걸까요. 그냥 찜닭 맛이었어요. 다음엔 왕갈비로 시켜 보려구요. 그리고 사장님 알림에 이벤트 기간 확인하세요. 5월은 31일까지예요."
"2204","ek**님","2020년 5월 13일","매콤대패삼겹덮밥/1,유산슬덮밥/1(사이드 선택(새우튀김M),옵션 추가(밥추가))","5","맛있어요~ 깔끔하게 포장되서 오는 것도 좋고 김치도 맛있어요 그리고 여기 새우튀김 맛집이에요ㅠ 전에 먹고 맛있어서 재주문했어요ㅋㅋ 잘먹었습니다~"
"2205","eo**님","2020년 5월 13일","두툼한 통등심 가츠동/1,로스트 치킨과 매콤한 크림리조또/1","5","먹을만해요. 잘먹었음"
"2206","lo**님","2020년 5월 13일","그라나파다노 김치볶음밥/1,비빔명란 가라아게동/1,모둠나물 제육비빔밥/1","5","또 시켜 먹을께요~!!"
"2207","so**님","2020년 5월 13일","유산슬덮밥/1","5","항상 기대치를 져버리지 않네요. 백점~!"
"2208","wa**님","2020년 5월 13일","유산슬덮밥/1","5","유산슬밥 맛잇어요!!!"
"2209","ja**님","2020년 5월 12일","두툼한 통등심 가츠동/1","3","양엄청 많고 배달이 빨라요 맛은 평범한 가츠동 맛이에요"
"2210","bi**님","2020년 5월 12일","수원왕갈비 치밥/1","5","맛있고 배달빨러요 ㅎ"
"2211","7h**님","2020년 5월 12일","유산슬덮밥/1(사이드 선택(명란마요 가라아게))","5","국물이 조금더 많앗으명 좋겟어요~전 싱거워서 두반장 좀더 넣어먹엇습니다"
"2212","jm**님","2020년 5월 12일","두툼한 통등심 가츠동/1","5","한끼로 든든하고 맛있게 먹었어요"
"2213","pr**님","2020년 5월 12일","유산슬덮밥/1","5","유산슬도 맛남."
"2214","ba**님","2020년 5월 12일","대패삼겹덮밥/1(옵션 추가(된장국 추가,종가집김치)),로스트 치킨과 매콤한 크림리조또/1","5","배달도 빨랐고 음식도 깔끔하고 너무 맛있어요 자주 시켜먹을께요~"
"2215","jo**님","2020년 5월 12일","대패삼겹덮밥/1(사이드 선택(트러플 감자튀김L))","5","항상 맛있게 먹는 메뉴에요!"
"2216","kk**님","2020년 5월 12일","유산슬덮밥/1(사이드 선택(트러플 감자튀김M),옵션 추가(된장국 추가))","4","항상 잘시켜먹고있습니다~"
"2217","ri**님","2020년 5월 12일","그라나파다노 김치볶음밥/1","5","최고최고~~^^ 이벤트 때메 바쁘실텐데 힘내세요~~"
"2218","ch**님","2020년 5월 12일","그라나파다노 김치볶음밥/1(사이드 선택(새우튀김M))","5","양이 정말 많아요! 저는 남겼어요. 오늘 또 시켜먹으려고 합니다. 진한 버섯향과 군데군데 들어있는 닭고기 깔끔한 뒷맛 다 만족합니다. 안내된 시간보다 배달도 빨리와서 좋았어요!"
"2219","tr**님","2020년 5월 11일","두툼한 통등심 가츠동/1(사이드 선택(새우튀김M),음료 선택(코카콜라),옵션 추가(된장국 추가,종가집김치))","1","5월 11일 오후 8시 30분쯤 주문한 고객입니다. 1시간 20분을 기다려도 배달이 오지 않았습니다. 요기요를 통해 어떻게 된 일인지 확인을 해보려고 했지만 고객센터측에서는 주문 및 배달문의는 해당 음식점으로 직접 전화하라는 답변을 받았습니다. 그래서 직접 셰플리에 전화해보려니 전화번호는 없고 배달문의는 요기요를 통해 문의해달라고 적혀있더군요 주문취소해서 선결제 금액은 환불받았지만 잘 먹다가 갑자기 이러니까 정말 속상하네요. 고객센터로 항의하니까 상담원이 대신 사과하는데 괜히 미안하고 나쁜사람 된거같네요 셰플리측에서 확인해주세요."
"2220","20**님","2020년 5월 11일","궁중식 순살찜닭/1(옵션 추가(된장국 추가))","5","아주 맛있었어요 담에 또 먹어야징"
"2221","ki**님","2020년 5월 11일","로스트 치킨과 매콤한 크림리조또/1","3","이런거 리뷰 잘 안쓰는데 ... 음식은 먹을만은 함. 맛으로 재구매 의사는 안듬 양은 완전 작음 문제는 배달인데. 일주일에 두번이상 배달 음식 주문하는데 단한번도 배달 주소로 문제 된적 없었음. 주소지 잘못 보고 엄한데 가서 내가 잘못 주문했다는듯 응대 하시네? 덕분에 음식 불고 식어 온 피해를 내가 받는데? 배달 한 사람도 대행 업체인지 몰라도 말한마디 없이 음식 주고 그냥 가버리는 매너 하며... 지금까지 경험한 배달업체중 가장 최악인듯"
"2222","ma**님","2020년 5월 11일","수원왕갈비 치킨 L/1","5","맛있게 잘 먹었습니다 ^^"
"2223","so**님","2020년 5월 11일","유산슬덮밥/1,수원왕갈비 치킨 L/1(사이드 선택(새우튀김M))","5","맛있고 좋아요.^^"
"2224","au**님","2020년 5월 11일","유산슬덮밥/1","5","새로운메뉴 먹어봤는데 깔끔하고 맛있네요^^"
"2225","wi**님","2020년 5월 11일","비빔명란 가라아게동/1(사이드 선택(계란말이))","5","셰프리는 배신을 안 하죠."
"2226","wi**님","2020년 5월 11일","궁중식 순살찜닭/1","5","여기는 한번먹으면 계속 먹지요"
"2227","ah**님","2020년 5월 11일","유산슬덮밥/1","5","배달도빠르고, 맛도 좋네요. 많이 파세요"
"2228","eo**님","2020년 5월 10일","궁중식 순살찜닭/1(사이드 선택(명란마요밥))","5","전맛탱 또 시켜먹을 의향 있숨"
"2229","le**님","2020년 5월 10일","두툼한 통등심 가츠동/1","5","음식은 믿고먹는 셰플리입니다. 돈까스 전문점보다 더 두툼하고 잡내없는 등심돈까스 최고입니다. 다만 배달이 애 자고 있어서 문앞에 두고 가시라 했는데 벨누르고 문 두번 쾅쾅 두들기고 가셨습니다. 당연 애는 깨서 울기 시작하고 공짜 배달도 아니고 배달비 받을만큼 받고 이게 뭡니까? 배달업체 관리안하시나요? 오늘 배달이 너무 저질이라 낮은 점수드립니다."
"2230","ta**님","2020년 5월 10일","그라나파다노 김치볶음밥/1,비빔명란 가라아게동/1(사이드 선택(새우튀김M)),매콤대패삼겹덮밥/1,소불고기 비빔밥/1,로스트 치킨과 매콤한 크림리조또/1,수원왕갈비 치밥/1","5","직원들이랑 맛있게 먹었습니다 감사합니다"
"2231","nt**님","2020년 5월 9일","두툼한 통등심 가츠동/1","5","최소 주문금액도 착하고 맛도 착함"
"2232","mi**님","2020년 5월 9일","로스트 치킨과 매콤한 크림리조또/1","5","1인분 주문도 가능하고, 아무튼 고소하고 맛있었어요! 굿"
"2233","sk**님","2020년 5월 8일","대패삼겹덮밥/1(사이드 선택(명란마요밥),음료 선택(코카콜라))","5","맛있게 잘 먹었습니다! 감사합니다!"
"2234","ha**님","2020년 5월 8일","로스트 치킨과 매콤한 크림리조또/1","3","소스도 맛있고 매콤함도 적당해서 좋았는데 현미..?인가요 암튼 씹는맛이 너무 심해서 일반쌀이 더 들어갔음 더 맛있을거같아요ㅠㅠ"
"2235","du**님","2020년 5월 8일","모둠나물 제육비빔밥/1","5","맛있어서 자주먹습니다"
"2236","jy**님","2020년 5월 8일","소불고기 비빔밥/1,대패삼겹덮밥/1(사이드 선택(새우튀김M)),대패삼겹덮밥/1","5","언제나 포장이 깔끔하고 맛있습니다."
"2237","0f**님","2020년 5월 8일","로스트 치킨과 매콤한 크림리조또/1","4","아주조금짜긴하지만 닭고기살도 야들야들하고 맛있습니다~"
"2238","th**님","2020년 5월 8일","수원왕갈비 치밥/1","5","저번에 한번 먹고 너무 맛있게 먹은 기억때문에 또 시킴ㅋ"
"2239","de**님","2020년 5월 7일","모둠나물 제육비빔밥/1","3","셰플리 맛있고 양도 적당히 줘서 즐겨찾는 곳이었는데 이번에 먹다 딱딱한 이물질이 나왔어요 먹는데 불쾌했습니다. 이런일이 처음이긴한데 관리나 위생에 좀 더 철저히 신경써주셨으면 좋겠습니다."
"2240","ho**님","2020년 5월 7일","궁중식 순살찜닭/1","4","맛 괜찮아요. 오늘은 배달이..."
"2241","ca**님","2020년 5월 6일","소불고기 비빔밥/1","1","그냥 그래요 ..."
"2242","ky**님","2020년 5월 6일","소불고기 비빔밥/1,대패삼겹덮밥/1(사이드 선택(트러플 감자튀김L))","4","리뷰가 좋아서 시켜봤는데 감자튀김은 맛. 향.이 제취향이 아니네요 눅눅해서 거의 다 남겼네요... 비빕밥은 맛있게 먹었어요. 제육에는 부추가 너무 많아서 ...쫌"
"2243","xo**님","2020년 5월 6일","매콤대패삼겹덮밥/1,모둠나물 제육비빔밥/1,허니갈릭 닭가슴살 시저샐러드/1","5","빠른배송과 푸짐하고 맛있는 맛에 또한번 반했습니다"
"2244","ca**님","2020년 5월 6일","로스트 치킨과 매콤한 크림리조또/1","1","첨엔 맛잇엇는데 갈수록 별로에요ㅠ"
"2245","ti**님","2020년 5월 5일","매콤대패삼겹덮밥/1","5","맛있게 잘 먹었습니다"
"2246","al**님","2020년 5월 5일","그라나파다노 김치볶음밥/2,수원왕갈비 치킨 L/1","3","김치볶음밥을 애들이 너무 좋아하고 맛있게 먹었어서 다시 시켰는데 오늘은 이상한 향이 나서 먹기 힘들었어요 ㅠㅠ 왜 저번엔 안 났던 향이 나는지..트러플 향 같기도 하고..그래도 치킨은 여전히 맛있네요 다만 김치볶음밥이 예전 맛이 돌아오지 않으면 다시 못 먹을 듯하네요"
"2247","ca**님","2020년 5월 5일","궁중식 순살찜닭/1,수원왕갈비 치밥/1","5","지난번에 처음 시키고 만족해서 또 시켰어요~ 치밥 용기가 뒤집혀서 오긴 했는데ㅋㅋ 내용물은 이상 없었고요. 오늘도 맛있게 잘 먹었습니다. 깔끔하게 한끼 해결할 수 있어서 맘에 듭니다~"
"2248","kh**님","2020년 5월 5일","허니갈릭 닭가슴살 시저샐러드/1(사이드 선택(트러플 감자튀김L)),수원왕갈비 치킨 L/1","5","샐러드 장난아님. 감튀색다른 맛인데 양 장난아님. 완추합니다"
"2249","ma**님","2020년 5월 5일","모둠나물 제육비빔밥/1","4","배달빠르고 깔끔해유"
"2250","ho**님","2020년 5월 5일","두툼한 통등심 가츠동/1,로스트 치킨과 매콤한 크림리조또/1(사이드 선택(트러플 감자튀김M))","5","깔끔한포장과 양이많이서 좋앗어요!!"
"2251","ww**님","2020년 5월 4일","로스트 치킨과 매콤한 크림리조또/1","5","오랜만이 맛있었어요"
"2252","re**님","2020년 5월 4일","소불고기 비빔밥/1","4","김치라도 한조각주시지 잘먹었어요"
"2253","iq**님","2020년 5월 4일","두툼한 통등심 가츠동/1","5","배달도 빠르고 맛있게 잘먹었어요"
"2254","se**님","2020년 5월 4일","모둠나물 제육비빔밥/1","5","비빔밥 재료가신선해서 만족하네요"
"2255","as**님","2020년 5월 4일","소불고기 비빔밥/1","5","맛있게 잘먹었어요"
"2256","51**님","2020년 5월 3일","로스트 치킨과 매콤한 크림리조또/1(사이드 선택(트러플 감자튀김L,계란말이)),허니갈릭 닭가슴살 시저샐러드/1","5","맛좋으염 념뇸뇸뇸뇸ㅋ"
"2257","wl**님","2020년 5월 3일","궁중식 순살찜닭/1(사이드 선택(계란말이),옵션 추가(밥추가)),두툼한 통등심 가츠동/1,대패삼겹덮밥/1","5","포장도깔끔하고 배달도빠르고 ㅋㅋㅋ 삽겹덮밥 저희빠빠가 정말 맛있게 잘드셧어용ㅋㅋ"
"2258","hi**님","2020년 5월 2일","모둠나물 제육비빔밥/1","5","굳굳."
"2259","ly**님","2020년 5월 2일","매콤대패삼겹덮밥/1(음료 선택(마르티넬리 스파클링 애플주스),옵션 추가(된장국 추가)),모둠나물 제육비빔밥/1(음료 선택(산펠레그리노 폼펠모 자몽),옵션 추가(된장국 추가))","5","일할때 바빠서 건강한음식주문해봄 육식파로써 맛잇지만 채소가 많아서 건강한음식이라고생각듬.근데맛은있어 ㄹㅇ 그래서 채소도 헤치워먹음"
"2260","th**님","2020년 5월 2일","두툼한 통등심 가츠동/1(사이드 선택(명란마요밥,새우튀김M))","5","음식맛도 좋고 양도 푸짐하네요 좋습니다"
"2261","br**님","2020년 5월 2일","비빔명란 가라아게동/1(사이드 선택(명란마요 가라아게)),소불고기 비빔밥/1","5","매번 맛있습니다"
"2262","wa**님","2020년 5월 2일","모둠나물 제육비빔밥/1","5","깔끔하고 완잔 맛있었어요"
"2263","bl**님","2020년 5월 2일","두툼한 통등심 가츠동/1,로스트 치킨과 매콤한 크림리조또/1","2","배달..양 다 좋은데..맛이 조금 밍밍해요.."
"2264","id**님","2020년 5월 2일","비빔명란 가라아게동/1(음료 선택(산펠레그리노 폼펠모 자몽,코카콜라 제로))","4","쉐플리는 거의 항상 만족스럽습니다."
"2265","an**님","2020년 5월 2일","소불고기 비빔밥/1","5","정말 맛있습니다. 후회하지 않을 맛! 오늘도 또 뭐 먹을까 고민중입니다. ^^"
"2266","an**님","2020년 5월 2일","매콤대패삼겹덮밥/1","5","항상 맛있게 먹고 있습니다. 배달도 빠르고 찬절해요! 양이 좀만 더 많았으면 하눈 바람이 있습니다. 암튼 최고예요!"
"2267","cw**님","2020년 5월 2일","소불고기 비빔밥/1","5","맛있어요 후회없는 선택입니다"
"2268","be**님","2020년 5월 2일","두툼한 통등심 가츠동/1(음료 선택(코카콜라))","5","맛있네요 국물있는건줄 ;; ㅋ"
"2269","wi**님","2020년 5월 1일","유산슬덮밥/1","5","여기는 언제나 만족이죠"
"2270","ca**님","2020년 5월 1일","모둠나물 제육비빔밥/1(사이드 선택(트러플 감자튀김L))","5","여기 진짜 맛있어요"
"2271","br**님","2020년 5월 1일","소불고기 비빔밥/1","5","잘먹었습니다 감사합니다"
"2272","mi**님","2020년 5월 1일","그라나파다노 김치볶음밥/1,허니갈릭 닭가슴살 시저샐러드/1,수원왕갈비 치킨 L/1","4","맛은 너무 괜찮습니다~ 그런데 간이 너무 짜서 ㅠㅠ 다시 주문하게될지 모르겠어요.. 세 메뉴 모두 다 정말 너무 짭니다.. ㅠㅠ"
"2273","do**님","2020년 5월 1일","모둠나물 제육비빔밥/1","4","맛은 좋아요 :) 다음에 양 더 주세요"
"2274","sw**님","2020년 5월 1일","로스트 치킨과 매콤한 크림리조또/1","5","잘 먹었습니다아ㅎㅎ"
"2275","du**님","2020년 5월 1일","모둠나물 제육비빔밥/1","5","맛있고 빠르고 좋아요"
"2276","du**님","2020년 5월 1일","로스트 치킨과 매콤한 크림리조또/1","5","맛있고 빠르고 좋아요"
"2277","kk**님","2020년 5월 1일","소불고기 비빔밥/1(옵션 추가(된장국 추가))","4","맛,포장 깔끔하고 배달도 빠르고 만족"
"2278","손님","2020년 5월 1일","모둠나물 제육비빔밥/1","5","맛있어서 또 시켜먹었습니다. 항상 감사드립니다."
"2279","ca**님","2020년 5월 1일","모둠나물 제육비빔밥/1,로스트 치킨과 매콤한 크림리조또/1","1","배달 너 느려요 ㅍ"
"2280","tu**님","2020년 5월 1일","모둠나물 제육비빔밥/1(옵션 추가(된장국 추가))","5","야채 듬뿍 고기 듬뿍 맛있어요!! 셰플리 메뉴는 다 맘에 드네요^^"
